 Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , Roll    , Roll_L1 , Roll_L2 , Roll_R1 , Roll_R2 , Yaw     , Yaw_L1  , Yaw_L2  , Yaw_R1  , Yaw_R2  
-303.4026542,-232.7423908,621.7585727,-240.9781594,599.7188671,10.74297352,954.9116488,872.9249482,1149.893043,1911.632028,181.9064563,2013.005135,2327.365337,3149.705576,3600.350342,0.753855166,1.592641908,1.899765883,-0.085246465,-1.637049996,-263.5089461,96.72024645,96.3112589,96.32427323,96.8189105
-303.2615803,-544.2527807,282.7966458,-589.1118215,269.5998177,9.348839952,938.0478608,749.1683972,1063.04796,1672.76324,181.8539557,2159.173857,2293.31534,3209.218246,3451.239573,0.7084001,1.56042356,1.893851623,-0.143086138,-1.581278841,-263.4927959,96.73657627,96.32645432,96.34225937,96.8321097
-302.4869953,-1094.924594,-76.70445723,-1170.909838,-83.78008271,7.94138162,878.2981233,603.2983589,900.6778654,1403.158258,181.4172511,2373.373692,2240.289119,3308.048008,3247.53067,0.652260735,1.517333013,1.873531682,-0.222585777,-1.5203414,-263.4985489,96.65980292,96.32049458,96.26851597,96.81954183
-300.8796215,-1891.109145,-451.8810576,-1944.34282,-473.1836168,6.638281689,741.7583795,459.8658044,649.8011468,1128.239187,180.4748406,2660.093712,2171.052235,3434.029112,2978.731784,0.579923923,1.454386678,1.828664543,-0.331318704,-1.463842926,-263.5193084,96.49288366,96.30140011,96.10604833,96.78697341
-298.2955084,-2689.243765,-852.7186611,-2858.825108,-865.5097346,5.504629277,539.6761085,338.3308575,393.1943174,854.3121114,178.9404224,3005.071992,2078.62242,3588.95297,2644.152241,0.48870191,1.371736723,1.750735739,-0.459974296,-1.414589858,-263.551848,96.3333668,96.27296714,95.95037094,96.73578159
-294.8020606,-3357.947208,-1174.717371,-3550.852865,-1194.333034,4.531810355,341.5926623,237.2469489,185.0765573,599.4782884,176.8558418,3368.083652,1954.923573,3763.304194,2271.039085,0.382119542,1.283778619,1.643238971,-0.599343514,-1.371829535,-263.5967317,96.23043038,96.23613153,95.850187,96.66419619
-290.6454795,-3816.28806,-1449.157318,-3990.092087,-1423.020825,3.676178336,210.9147815,153.6551538,74.34970907,386.1080841,174.370279,3695.628876,1802.328769,3925.910598,1895.294993,0.268482951,1.206521436,1.516843996,-0.738327251,-1.332708062,-263.6539097,96.18332161,96.19196403,95.806314,96.57275663
-286.1562706,-3981.740489,-1535.427244,-4176.032635,-1436.349025,2.90267223,158.7789799,87.11220401,29.98985352,215.4467855,171.6829573,3846.068856,1655.909553,4036.850339,1570.102933,0.157496681,1.158058116,1.383016219,-0.871410595,-1.291676852,-263.7197308,96.1540149,96.14498432,95.78163399,96.46677661
-281.6878123,-3789.115171,-1630.468545,-4013.895803,-1391.075246,2.202695257,124.5759626,43.24516353,-22.284409,104.3321338,169.0063477,3671.166265,1617.11596,3874.476176,1367.904,0.053480829,1.14877477,1.249528443,-1.00988609,-1.26408038,-263.789086,95.96371675,96.09606899,95.59577278,96.35691069
-277.4025325,-3521.501981,-1820.935284,-3644.515255,-1436.761456,1.611219278,-75.19253985,17.65630783,-228.9691369,52.96309469,166.4380661,3711.381348,1748.45139,3563.152414,1363.016118,-0.036496996,1.103010438,1.134354887,-1.141222709,-1.258265282,-263.8574349,95.47232326,96.04418464,95.10260665,96.25429113
-273.2746842,-3588.194742,-2063.056574,-3149.851789,-1587.575188,1.242944752,-510.2207781,-1.285453815,-727.0369456,29.64021307,163.962721,3912.147737,1962.270096,3413.475706,1500.112791,-0.105621158,1.001225745,1.053737792,-1.276001519,-1.264451146,-263.9294653,95.08649424,95.9810949,94.7128339,96.15808665
-268.9779375,-4010.774357,-2199.922597,-3402.513103,-1705.281985,0.956335722,-665.0734302,-17.89977431,-887.0452116,14.33740557,161.3855042,4088.34689,2090.905824,3548.968326,1618.712726,-0.153323779,0.953311531,1.006552624,-1.315563273,-1.272216322,-264.0181549,94.72222744,95.89519303,94.34056925,96.05416948
-264.3909398,-4279.585804,-2168.744843,-3752.516035,-1709.08357,0.546305128,-679.9471383,-31.93885151,-834.0126257,0.3277786,158.6341454,4216.267768,2065.177763,3727.29423,1623.442689,-0.182373418,0.945450874,0.980685727,-1.303988295,-1.273789165,-264.1281025,94.27614289,95.78665773,93.8808639,95.93376422
-259.7406464,-4294.935766,-2052.105045,-3833.707381,-1648.153587,-0.021050661,-750.9634024,-45.2530722,-841.4712537,-17.61900841,155.8443872,4226.43417,1957.647641,3789.421613,1560.633432,-0.197244922,0.950309753,0.964412591,-1.291472004,-1.26374862,-264.25852,93.6921616,95.65994812,93.27675181,95.79394197
-255.2937552,-3928.173528,-2056.187597,-3463.651405,-1659.246092,-0.641187114,-1061.043991,-70.48999797,-1074.714143,-44.9781684,153.1756564,3934.604614,1958.143888,3492.53431,1569.360369,-0.210524014,0.93036182,0.952122244,-1.331524994,-1.252471345,-264.4127873,93.1656875,95.50992424,92.73112453,95.63166862
-251.1700429,-3283.886693,-2296.756448,-2865.710672,-1779.68998,-1.283243313,-1605.368491,-135.8429599,-1365.586567,-101.4305658,150.6996042,3639.520851,2187.923191,3080.103625,1700.50981,-0.241965159,0.826789878,0.94377658,-1.39532751,-1.258314529,-264.6060806,92.88740549,95.31589834,92.44572719,95.43487718
-247.3275686,-3276.067313,-2578.929983,-2397.144206,-1836.023386,-2.049427173,-1535.132581,-336.7209524,-1423.688649,-226.6860768,148.3902944,3620.132515,2535.958932,2770.35322,1844.144901,-0.302441097,0.739932393,0.968715541,-1.440544658,-1.283020339,-264.8552836,92.80589616,95.05706984,92.37333918,95.18791304
-243.3931462,-3707.850303,-2379.844267,-2724.983754,-1758.473853,-3.026216348,-1336.057091,-682.4138963,-1182.459306,-325.1662293,146.0221202,3825.843048,2733.328769,2851.317327,1835.302882,-0.377559553,0.670892263,1.03895494,-1.40358017,-1.335562851,-265.140976,92.32974699,94.75710835,91.88073651,94.90697861
-239.3816047,-3988.792136,-2175.613251,-2932.407603,-1619.999434,-4.018277517,-1420.310289,-839.0059795,-1158.246435,-319.8694393,143.6044197,4104.5995,2700.414825,3032.1234,1635.38645,-0.447716989,0.608165381,1.04771747,-1.381877193,-1.407345693,-265.4345692,91.28413905,94.45229889,90.78001688,94.6144993
-235.4296284,-3823.758588,-2214.277515,-2750.660122,-1429.134422,-4.893120881,-1894.672449,-842.9518161,-1432.798175,-254.009932,141.220962,4144.013938,2553.533421,2988.993111,1384.758958,-0.50542246,0.545115602,1.006689284,-1.425161323,-1.472253137,-265.7292616,90.09286746,94.15286048,89.50860245,94.31362519
-231.7519925,-3213.250691,-2311.655209,-2365.951724,-1295.039656,-5.624412155,-2690.007438,-808.5135084,-1794.293683,-197.7030875,139.0020026,4054.945878,2487.739322,2848.299988,1234.928753,-0.561329386,0.436501625,0.943723946,-1.512080435,-1.52202178,-266.0432322,89.20800078,93.83879202,88.56339069,93.98808809
-228.4259869,-2870.904812,-2497.03172,-1855.795604,-1247.468409,-6.384835605,-3127.709122,-836.025554,-2130.311531,-173.8329916,136.9915789,4130.761572,2586.724363,2699.179445,1191.826332,-0.629700337,0.322497975,0.887315541,-1.647033536,-1.571422539,-266.4150178,88.9422293,93.46699468,88.31180584,93.60393501
-225.0835375,-3593.875594,-2680.637233,-1973.690557,-1252.198461,-7.498965103,-2704.085551,-906.4684251,-2199.846137,-191.7128566,134.9611259,4377.377995,2734.60768,2707.347289,1202.828435,-0.699255101,0.305332189,0.849291829,-1.754153326,-1.612810786,-266.859943,89.06968291,93.01952503,88.50237762,93.14908769
-221.3600518,-4090.194748,-2713.130185,-2691.961844,-1268.920369,-9.026249954,-2228.52018,-926.1230571,-1867.858229,-245.7517408,132.6861805,4538.184673,2746.857728,2991.750917,1225.165301,-0.738974279,0.339494234,0.825840236,-1.736958782,-1.618973447,-267.3523483,88.83640983,92.52362988,88.29108237,92.6496092
-217.4248434,-4135.4471,-2580.290606,-3007.992382,-1271.409304,-10.81015803,-2082.406793,-855.0166143,-1760.202571,-342.0760061,130.2674744,4526.385463,2593.092969,3199.398878,1243.349565,-0.733828303,0.386613332,0.80986504,-1.712840243,-1.57288348,-267.867803,88.29414225,92.00771348,87.74609659,92.12936832
-213.6398628,-3641.067596,-2470.749229,-2811.032098,-1271.908643,-12.57824703,-2423.906301,-782.4029052,-2060.85595,-515.1736649,127.9287328,4245.358449,2476.409806,3039.873096,1295.035857,-0.708295472,0.384380475,0.805594312,-1.768003958,-1.488414828,-268.4070684,87.92130657,91.47101342,87.39108473,91.58779294
-210.260485,-3045.964147,-2560.379275,-2202.50896,-1219.516176,-14.3042182,-2789.61458,-810.8236617,-2272.091841,-815.4760187,125.8249749,4043.902968,2578.315771,2794.100563,1367.229562,-0.704725778,0.304684823,0.814345655,-1.85985938,-1.392922381,-268.9946397,88.19041893,90.88506191,87.7284925,91.00142617
-207.1111332,-3427.401321,-2769.733055,-2201.505966,-1101.387353,-16.14684037,-2375.858151,-941.9107397,-1965.674455,-1034.514205,123.8436895,4121.755825,2821.875694,2666.220087,1391.062535,-0.738820128,0.261164668,0.830935079,-1.898162892,-1.364660968,-269.633647,88.7357429,90.24268059,88.33656915,90.36682469
-203.7229149,-3880.817169,-2841.120337,-2769.102928,-1119.368882,-18.13605035,-2024.444439,-1112.970649,-1543.477902,-962.6010343,121.699211,4300.521141,2947.791469,2791.470486,1337.621838,-0.785355453,0.216546018,0.858092664,-1.885705615,-1.439454559,-270.285802,88.83503501,89.58341646,88.45478621,89.71915084
-200.1289268,-4114.534196,-2709.144338,-3149.287512,-1131.884554,-20.1035829,-1889.231615,-1253.869164,-1300.122118,-803.705901,119.419015,4422.217612,2878.324844,2969.390406,1247.749867,-0.813048899,0.188073102,0.889966323,-1.875485609,-1.516957884,-270.9255112,88.59065188,88.93883372,88.2157819,89.07968274
-196.5267885,-4142.782372,-2482.430435,-3099.560818,-1162.813792,-21.9224107,-1908.36596,-1334.716425,-1457.723071,-715.6605558,117.1309102,4443.077478,2709.972922,2988.549203,1172.462581,-0.813431199,0.182289116,0.916418933,-1.911691529,-1.538917013,-271.5487646,88.15228228,88.31637627,87.78147098,88.4531551
-193.1136412,-4065.168205,-2306.342598,-2559.402708,-1186.631532,-23.54761812,-1897.428306,-1408.982818,-1908.250629,-673.2488312,114.9594998,4364.773271,2596.832868,2840.877405,1175.778687,-0.798039271,0.189545417,0.946145452,-1.995862798,-1.528573942,-272.1646778,87.86427715,87.70539198,87.50136289,87.83244972
-189.9831364,-3941.764174,-2235.325058,-1991.74792,-1254.713798,-24.98985735,-1885.094247,-1558.225943,-2119.138396,-693.8865374,112.963601,4257.939279,2617.294327,2723.683919,1239.997988,-0.785903769,0.178816451,0.994922908,-2.049201313,-1.504277505,-272.7809729,87.78423706,87.0947634,87.42538954,87.21326031
-186.9750476,-3748.462368,-2215.67831,-2038.50646,-1290.708959,-26.27834545,-2022.015687,-1822.863613,-1992.158186,-766.6849211,111.0466839,4200.252073,2755.918663,2689.326245,1299.287609,-0.793394228,0.121259738,1.06761067,-2.054227432,-1.488211953,-273.3957164,87.73578269,86.48347506,87.3654034,86.59840411
-184.0306615,-3413.558564,-2158.642025,-2133.928119,-1240.656067,-27.37015534,-2215.427693,-2203.930759,-1746.92874,-891.6420206,109.1785255,4188.416935,2965.216333,2618.001458,1318.775617,-0.828029313,0.019484756,1.161743221,-2.066098145,-1.486306042,-274.0051172,87.83588262,85.87372251,87.43807924,85.99095135
-181.257768,-2928.644332,-1994.848984,-2144.048694,-1102.105386,-28.24598179,-2174.062005,-2656.223018,-1472.307999,-1037.375199,107.4278815,4175.356365,3194.602447,2515.973214,1301.616856,-0.887644021,-0.077822526,1.26672028,-2.094371803,-1.50389972,-274.6010102,88.03975537,85.2733628,87.59618646,85.39734843
-178.7549108,-2485.265284,-1744.373579,-2064.126021,-909.1125164,-28.89897664,-1915.69881,-3060.640529,-1266.68424,-1174.953485,105.8568116,4136.995957,3390.005477,2386.33969,1274.325243,-0.959690604,-0.147631429,1.355217032,-2.133587846,-1.536240785,-275.1655309,88.13185881,84.70037729,87.6397648,84.83472929
-176.5010812,-2163.29095,-1486.589607,-1948.687937,-751.6732346,-29.25182102,-1771.758556,-3345.034694,-1191.040762,-1264.332792,104.460737,4089.823954,3524.626619,2272.870926,1261.429611,-1.028686143,-0.214315375,1.41390649,-2.175020733,-1.5803049,-275.6758424,87.97425061,84.17884571,87.45104379,84.32594397
-174.409052,-1993.80387,-1284.469209,-1853.030571,-693.5640471,-29.22494138,-1825.967864,-3523.374157,-1202.253622,-1303.611144,103.1949355,4057.63636,3614.452502,2197.251572,1266.877007,-1.086066225,-0.288047126,1.4496286,-2.210717721,-1.628912838,-276.118389,87.64980172,83.72434322,87.11088097,83.88515317
-172.3818849,-1879.928104,-1150.61898,-1801.124007,-686.8908691,-28.79763009,-1968.26443,-3614.714072,-1234.887187,-1319.929259,102.0030871,4052.149769,3658.733391,2158.165132,1277.580483,-1.131250231,-0.354784713,1.465534731,-2.236904358,-1.67310712,-276.4920529,87.25777112,83.33935996,86.71724317,83.51378338
-170.3700719,-1847.613223,-1070.284049,-1786.777517,-693.5265091,-28.0193565,-2125.592049,-3649.555482,-1258.268948,-1298.396607,100.8507556,4068.04664,3672.897467,2143.740543,1264.998796,-1.167020084,-0.412638353,1.46648094,-2.255241399,-1.719717171,-276.8024384,86.87283125,83.0193763,86.33231484,83.20542961
-168.3507125,-1830.566801,-1027.288707,-1797.685654,-708.7391484,-26.95420657,-2231.359552,-3645.310517,-1268.689624,-1256.907607,99.7178145,4093.605515,3663.990806,2145.752382,1242.409514,-1.19437744,-0.448962522,1.456934507,-2.266779807,-1.762480324,-277.057032,86.49653879,82.757253,85.96347884,82.95184945
-166.309359,-1855.320411,-1010.768951,-1849.803159,-735.0978566,-25.66974631,-2269.987395,-3606.13005,-1266.628832,-1214.277854,98.58871271,4134.922248,3633.257707,2180.697569,1224.824255,-1.211301735,-0.464338145,1.440308552,-2.271155397,-1.793334084,-277.2628714,86.1853011,82.54590072,85.65863747,82.74608483
-164.23485,-1886.606607,-1010.458611,-1908.213677,-773.9391495,-24.22215028,-2210.497479,-3532.156748,-1259.694968,-1183.225652,97.45083091,4138.133108,3580.592324,2233.714202,1224.173223,-1.214546509,-0.451090515,1.420044741,-2.268458828,-1.805977026,-277.4253263,85.93113185,82.37976788,85.41062586,82.58327546
-162.1370933,-1910.999995,-1036.556061,-1944.884976,-821.9544983,-22.65231672,-2114.733293,-3507.398011,-1245.674135,-1166.505286,96.30563689,4116.88516,3513.553856,2272.1365,1240.915256,-1.203794162,-0.417799366,1.42329699,-2.254565231,-1.800537769,-277.5472272,85.68219818,82.25612331,85.17060955,82.46114612
-160.0116093,-1926.493628,-1039.367083,-1964.024202,-871.3281337,-20.93010076,-2064.564859,-3473.992792,-1253.354792,-1149.842907,95.15131401,4091.033283,3462.50883,2305.133491,1264.019736,-1.183850988,-0.377908397,1.427088967,-2.233531011,-1.786950829,-277.6273602,85.37287732,82.17641908,84.87633298,82.38121128
-157.8805941,-1934.89403,-1078.40047,-1965.882191,-921.6681961,-19.07148411,-2085.113698,-3485.909409,-1278.623388,-1137.976441,93.99811737,4075.976316,3439.587009,2326.185093,1299.468247,-1.1616604,-0.341677136,1.427369927,-2.209881929,-1.770694177,-277.666094,84.99969617,82.13817763,84.52249198,82.34320767
-155.7524382,-1923.033596,-1050.320614,-1945.310162,-951.0789517,-17.0618763,-2180.473945,-3335.776307,-1321.827051,-1105.845833,92.84970173,4074.949995,3423.144079,2332.46213,1320.247598,-1.143691391,-0.31439434,1.408221558,-2.188210788,-1.766670603,-277.6666248,84.55570956,82.13815974,84.10009544,82.34412818
-153.6726964,-1898.056864,-1035.690594,-1908.938442,-950.3631102,-14.97309916,-2304.187287,-3139.716607,-1364.059579,-1037.276613,91.72606313,4084.610298,3405.998339,2323.300044,1311.419182,-1.133042894,-0.294531519,1.349569475,-2.169236001,-1.781368229,-277.637171,84.07746796,82.16729888,83.64149002,82.37444073
-151.6629425,-1865.463099,-1012.986881,-1870.759859,-944.5072702,-12.87767697,-2420.871122,-2900.003366,-1402.178684,-959.5695496,90.63374447,4102.139577,3383.052949,2313.024806,1306.7944,-1.124866332,-0.274584119,1.27496905,-2.148902119,-1.800126806,-277.5905412,83.59407301,82.21285265,83.17306789,82.42100972
-149.7358249,-1766.599341,-982.4152898,-1848.881105,-940.3153495,-10.85160428,-2411.089426,-2629.774591,-1461.822114,-894.1159533,89.57530861,4102.507139,3348.166906,2351.043526,1327.965764,-1.111598241,-0.227738411,1.195981383,-2.127384816,-1.810014443,-277.5410903,83.12913761,82.26076,82.72624709,82.47003747
-147.9243051,-1749.029717,-943.91738,-1729.273288,-924.5019898,-8.98174023,-2411.360153,-2370.692311,-1401.791603,-838.1147215,88.56711391,4050.19329,3301.651803,2369.642072,1384.287444,-1.08683251,-0.178194861,1.133164294,-2.080562939,-1.808195948,-277.5009607,82.70218614,82.29948794,82.30063361,82.5104332
-146.2077008,-1685.927339,-902.3111696,-1704.692013,-900.8746772,-7.285578333,-2376.907945,-2091.291712,-1426.02346,-789.7241217,87.59803525,3975.737065,3248.940829,2386.553233,1467.430634,-1.049156626,-0.119558135,1.074651251,-2.035655747,-1.795841069,-277.4776027,82.31026322,82.32144108,81.90768092,82.53548723
-144.5939556,-1621.48606,-855.0091668,-1649.789499,-833.5018633,-5.806755199,-2276.292074,-1827.477511,-1444.745875,-735.1206462,86.67403688,3892.37165,3207.909618,2405.84361,1559.515802,-1.001293217,-0.05122406,1.032050672,-1.983440301,-1.780178858,-277.4810507,81.97573132,82.31699278,81.56953585,82.53562222
-143.0899651,-1542.713435,-798.5958295,-1566.176408,-783.6890608,-4.563733608,-2177.337452,-1602.26831,-1472.576142,-703.2002425,85.80203429,3810.952252,3189.035315,2424.669461,1685.372115,-0.946898508,0.018768368,1.014044145,-1.927066895,-1.755515762,-277.5180212,81.62593678,82.27950871,81.21426179,82.50485963
-141.6968455,-1462.456786,-765.7168995,-1463.2465,-714.5051356,-3.556482363,-2127.215744,-1435.204479,-1513.335998,-639.6608784,84.9859715,3746.222939,3160.608171,2436.941138,1774.769922,-0.892652631,0.08094045,1.014139089,-1.8714354,-1.743975165,-277.5938963,81.21919882,82.2020915,80.79934453,82.43856446
-140.3983111,-1389.403523,-730.7531841,-1369.965015,-666.0185047,-2.771477735,-2147.762722,-1320.914323,-1569.828259,-592.3775753,84.21915508,3710.341666,3144.611002,2436.912217,1826.437637,-0.846707926,0.126918174,1.02365627,-1.823031445,-1.737029745,-277.714542,80.73578566,82.0800418,80.30387355,82.32761391
-139.1768616,-1324.620884,-699.6364584,-1292.212293,-615.3809392,-2.193499766,-2243.092718,-1267.616861,-1642.512954,-566.3662378,83.49352135,3724.021341,3152.791291,2438.535783,1846.06861,-0.815919574,0.151221597,1.038953943,-1.788437179,-1.735265751,-277.8864256,80.18517316,81.9067215,79.7372829,82.16410563
-138.0223707,-1260.061266,-669.9687394,-1213.766112,-565.3109984,-1.809872782,-2365.470228,-1281.316441,-1699.596256,-565.0325765,82.80474617,3753.221953,3190.936796,2418.392514,1834.594606,-0.804748789,0.156876063,1.058159198,-1.770620623,-1.740450296,-278.116064,79.60100707,81.67509146,79.13488333,81.94101073
-136.9287931,-1200.035941,-642.739838,-1142.976993,-519.8390166,-1.614453889,-2491.363188,-1360.528765,-1726.831545,-588.0193081,82.15030516,3789.944303,3255.382986,2372.225228,1796.233624,-0.813946355,0.144878973,1.080997163,-1.767475838,-1.752791078,-278.407551,79.00377618,81.38091054,78.51911893,81.65394168
