Time, Alpha_L1, Alpha_L2, Alpha_R1, Alpha_R2, CamberL1, CamberR1, Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , MuX_L1  , MuX_L2  , MuX_R1  , MuX_R2  , MuY_L1  , MuY_L2  , MuY_R1  , MuY_R2  , Steer_SW
        8.375, 8.09133615721, 1.28041902593, 10.0968275554,             0, -3.92971876739, -1.39936978599, -439.13193416, -3737.86309082, -2800.14251912, -1626.63901356,             0, -6.9353011231, -7409.66724752, -1276.22495562, -3576.47327935,             0, 263.439255304, 8888.30968271, 3958.97685089, 4077.59617342,             0,             1,             1,             1,             1,             1,             1,             1,             1, -172.755159129
          8.4, 6.37253329074, 1.59678173897, 8.05444420177,             0, -3.67049814402, -1.85124835345, -434.400462631, -5090.03386146, -2860.84263794, -1921.5676511,             0, -8.76439138999, -7930.23859393, -1639.09857448, -3087.97952977,             0,  260.57621463, 10232.2941277, 4160.52246493, 3725.52820826,             0,             1,             1,             1,             1,             1,             1,             1,             1, -142.755159129
        8.425, 5.10178610988, 1.96795611736, 6.51562821115,             0, -3.44587171517, -2.2011465252, -429.139172247, -5778.80046994, -2858.75372661, -2685.35097292,             0, -11.2629156251, -7585.91064349, -1907.16195784, -1850.78010153,             0, 257.377242831, 10475.8303756, 4118.85726944, 3358.64510834,             0,             1,             1,             1,             1,             1,             1,             1,             1, -112.755159129
         8.45, 3.86810569049,  2.3615518233, 5.06564058052,             0, -3.19845223013, -2.54330618295, -423.726407851, -6443.11602546, -2779.22297146, -2610.3534847,             0, -14.453591186, -5984.36186974, -1935.07321103,  -1419.261594,             0, 254.060401981, 9638.68451407,  3742.1600849, 3033.42261114,             0,             1,             1,             1,             1,             1,             1,             1,             1, -82.7551591289
        8.475, 2.80249104229, 2.75330401313, 3.86837326654,             0, -2.95304393724, -2.84466330258, -418.472731977, -6527.04413217, -2628.82785376, -2407.26622909,             0, -18.1666749323, -3496.95045164, -1550.14652877, -1660.24641508,             0,   250.8063522,  7876.5013607, 3157.40203909, 2973.52922338,             0,             1,             1,             1,             1,             1,             1,             1,             1, -52.7551591289
          8.5, 1.63189583362, 3.15115091284, 2.61132405154, 3.26132367077, -2.67050324118, -3.15575858381, -413.76062434, -5385.77116399, -2350.09219511, -2618.20266497, -472.189829418, -22.3378018499, -1057.73661705, -1015.60509378, -1609.10019525, -59.5499391204, 247.838155249, 5720.46021294,  2588.3006728, 3228.61586228, 511.018045145,             1,             1,             1,             1,             1,             1,             1,             1, -22.7551591289
        8.525, 0.472260457092, 3.57791715037, 1.37124145146, 3.71568347075, -2.35278574381, -3.47618435603, -409.064015838, -4685.5956137, -1987.75477674, -3549.19643666, -1598.13474973, -26.8120278191, -380.427225089, -776.616265632, -680.107888073, -303.142585184, 244.838117373, 4874.89225042,  2160.3476508, 3684.23408574, 1713.19604674,             1,             1,             1,             1,             1,             1,             1,             1, 1.75125734806
         8.55,  1.9014075226, 3.96494635444, 2.82383427596, 4.10045706605, -2.51915362358, -3.33197425608, -404.240238433, -4321.80385816, -1694.81591864, -3918.07902632, -1548.20202025, -31.0816983566, -1201.86298959, -826.400060019, -1070.88007177, -600.757341165, 241.739971864, 4643.52656873, 1900.14614671, 4175.68336621, 1684.64413676,             1,             1,             1,             1,             1,             1,             1,             1, -12.1524886289
        8.575, 2.42333096461, 4.24594516944, 3.35668424379, 4.35982399165, -2.57681993458, -3.28791975675, -399.797169928,   -3826.40373, -1504.04017854, -3609.82523148, -1128.44348679, -34.434299845, -1619.29821221, -1200.1343196, -2257.29745145, -1702.91224826, 238.892558824,  4277.5562008, 1939.97533807, 4397.19705635,  2127.0087737,             1,             1,             1,             1,             1,             1,             1,             1, -13.8461284437
          8.6, 2.12289433577, 4.35107921395,  3.0413153957, 4.43354780878, -2.49586972039, -3.37513459231, -395.635288128, -4326.61617158, -1659.55519856, -3519.78313499, -1062.30706057, -36.9049538663, -972.809137702, -1630.39130841, -2782.11098896, -2126.50606045, 236.247951712, 4571.48949867, 2366.48206449, 4809.60158175, 2521.07609638,             1,             1,             1,             1,             1,             1,             1,             1, -11.2191215642
        8.625, 2.03968939708, 4.42351392677, 3.01408384897, 4.47248965787, -2.45945356579, -3.41390819426, -390.713929768, -4586.27191774, -2071.36721209, -4388.49348994, -1456.37800654, -38.923152951, -1871.19876428, -1925.68851557, -1805.86471968, -1656.1820738,  233.16285428, 5175.89837511, 2877.16179798, 4882.48587531,  2250.2243901,             1,             1,             1,             1,             1,             1,             1,             1, -9.93783827639
         8.65, 2.07690699714, 4.53384310018,  3.1216933421, 4.56029326879, -2.45253863285, -3.41983077448, -385.560751715, -4310.06514726, -2367.94190678, -4323.00690846, -1437.51478829, -40.6023151204, -2514.96403797, -2085.4560955, -1393.6821531, -932.186933502, 229.951792857, 5483.52882391,  3207.2625134, 4681.01792944, 1720.34437835,             1,             1,             1,             1,             1,             1,             1,             1, -5.43719895733
        8.675,  2.1604624837, 4.66943063549,  3.2156480704, 4.68668820077, -2.43155845967, -3.43697531156, -380.337748876, -5359.28779717, -2536.06869175, -3719.00025437, -866.899295493, -42.2067386167, -1970.8130092, -2086.72557532, -2454.64211722, -410.81797742, 226.697618939, 5967.39361743, 3336.50185066, 4647.86250808, 970.961584605,             1,             1,             1,             1,             1,             1,             1,             1, -5.29711800539
          8.7, 2.45540747796, 4.78198973613, 3.55504994267, 4.79901619927, -2.44615457087, -3.41867390937, -375.140227941, -6109.38580467, -2693.29001201, -3702.42499554, -366.549265459, -43.4773071759, -1956.01693348, -2058.54102881, -2710.35610811, -138.749263937, 223.476003126,   6714.468519, 3448.06958668, 4777.50202236, 401.656098288,             1,             1,             1,             1,             1,             1,             1,             1, -9.77382527975
        8.725, 3.46767602395, 4.91032131217, 4.57405089878, 4.93325711906, -2.57476956525, -3.28582903967, -369.701335212, -6283.86835984, -2805.26415986, -4145.51915008, -58.968783546, -44.5036913722, -2492.78237323, -2121.75790011, -2181.42231609, -18.7274071685, 220.121695036, 7105.48543528, 3583.22659764, 4833.21563578, 64.2246589566,             1,             1,             1,             1,             1,             1,             1,             1, -20.7887794369
         8.75, 4.25869337541, 5.02008340627, 5.35291039937,             0, -2.6897831307, -3.16540499272, -363.947520576, -7051.58425068, -2799.46239349, -3971.54689452,             0, -44.9464562537, -4550.55576848, -2245.69065812, -2368.11436361,             0, 216.615704057, 8987.00395911, 3658.52967679, 4783.74787009,             0,             1,             1,             1,             1,             1,             1,             1,             1, -33.5546622849
        8.775,  4.1753836121, 5.09274341631, 5.25884262191,             0, -2.67776042014, -3.17725346224, -358.132191687, -6897.40801625, -2716.24770242, -3184.67145349,             0, -44.476360818, -6143.63096282, -2465.55381092, -3300.85588203,             0, 213.136806066, 10085.7419778, 3741.71639906, 4717.34608164,             0,             1,             1,             1,             1,             1,             1,             1,             1, -33.6918812832
          8.8, 3.22052168697, 5.16088906889, 4.24875589267,             0, -2.52227240789, -3.33746371185, -352.754367439, -6230.15223101, -2554.88799841, -3085.16018616,             0, -43.6045464633, -6548.17273064, -2807.54801164, -2894.1693723,             0, 209.950839767, 10359.9129041, 3885.46676212, 4383.08277327,             0,             1,             1,             1,             1,             1,             1,             1,             1, -19.9882972626
        8.825, 2.64289588561, 5.26442066301, 3.65139143213, 5.32708407807, -2.40782903774, -3.44813177589, -347.748866312, -5594.07862298, -2324.65322419, -3256.81553238, -289.769874731, -43.1297701153, -5789.87820384, -3141.87022067,  -1846.082124, -75.319593464, 206.961412497, 9714.66964728, 4019.54649698, 3823.60774188, 316.838640228,             1,             1,             1,             1,             1,             1,             1,             1, -8.06378122713
         8.85, 2.81946229822, 5.36964320513,   3.822423107, 5.44270716669, -2.41126575938, -3.44034222609, -343.100307238, -4941.32466663, -2104.67192893, -3046.58151621, -663.850236653, -43.1014277827, -4922.31851152, -3280.73013222, -1222.03982311, -201.449101825, 204.155489617, 8291.30388048, 4018.85505347, 3349.62932098, 727.986550223,             1,             1,             1,             1,             1,             1,             1,             1, -7.00053249756
        8.875, 3.63146655798, 5.43358409025, 4.64951443971,  5.5113775608, -2.52696380254, -3.32024735901, -338.762032036, -4447.78151654, -1931.82994303, -2682.72247862, -959.979970664, -43.2122100981, -4120.62018113, -3232.69742596, -1437.96872304, -404.964530409, 201.526535772, 6522.15663877, 3882.19788132, 3097.32467969, 1071.84039977,             1,             1,             1,             1,             1,             1,             1,             1, -15.4531375427
          8.9, 4.66695442201, 5.43020505803, 5.68027844869, 5.50692239326, -2.68035288949, -3.15517025427, -334.778518142, -4085.17521935, -1817.2565479, -2020.38256441, -914.799920002, -43.245714693, -3035.08413101, -3123.42409846, -2217.92563209, -695.756382966,  199.11712305, 5257.47141167, 3722.61436019, 3040.00821665, 1154.69795399,             1,             1,             1,             1,             1,             1,             1,             1, -30.0624411029
        8.925, 5.77808377731, 5.33160525284, 6.83122246443, 5.39685788293, -2.8557707538, -2.95640767605, -331.114746465, -4116.95993162, -1757.90814439, -1802.3626761, -577.146493899, -42.9301741518, -3048.1178983, -3101.97679108, -2520.54502818, -959.093999815, 196.926397506, 5323.53914903, 3681.06377718, 3142.84682912, 1131.26938392,             1,             1,             1,             1,             1,             1,             1,             1, -48.9742133532
         8.95, 6.95766456649, 5.18076006442, 8.13296669333, 5.23113432433, -3.05401358977, -2.71723042726, -327.397893569, -4028.10113673, -1723.75162071, -2140.61438833, -534.020330513, -42.1712375527, -3484.04168435, -3208.04848254, -2336.72018041, -829.314333912, 194.736223181, 5577.58113307, 3786.77497391, 3260.53284654, 997.639688456,             1,             1,             1,             1,             1,             1,             1,             1, -69.436591208
        8.975, 8.17589605505, 5.02190437991, 9.51216430763, 5.05688974705, -3.25865769519, -2.45175991416, -323.558308636, -3979.09263052, -1690.58353135, -2170.38867093, -564.508348532, -41.0789813073, -3888.97115389, -3364.35306314, -2390.23119238, -521.369428869, 192.496081993, 5882.88284399, 3951.34204756, 3367.19272837, 769.734798988,             1,             1,             1,             1,             1,             1,             1,             1, -90.8212478504
            9, 8.98367709792,  4.8501653007, 10.4804359677, 4.87015621053, -3.41026203881, -2.23802769036, -319.777288201, -3392.03940378, -1669.60629643, -1843.78911116, -463.626561949, -39.5989741229, -4772.17045874, -3521.87159483, -2771.11760713, -264.603752109, 190.318633797, 6182.92231425, 4134.43366988, 3475.09776639, 537.521016338,             1,             1,             1,             1,             1,             1,             1,             1, -109.351384287
        9.025, 9.11186123072, 4.67150897768, 10.6788714258, 4.67612075174, -3.47394642523, -2.14512128336, -316.384030629, -2593.26332614, -1674.48745258, -1409.22716791, -338.202580546, -37.7175744336, -5409.80910263, -3741.51607741, -3075.27252923, -151.509908734, 188.401993185, 6299.19238951, 4410.15549796, 3511.76685339, 375.752547307,             1,             1,             1,             1,             1,             1,             1,             1, -116.522028798
         9.05, 8.85778717627, 4.48756691394,  10.399029846, 4.47834667249, -3.46790514718, -2.15388759701, -313.176575818, -3039.23402631, -1687.42760564, -1301.9257123, -242.047766067, -35.7101221959, -5564.40091354, -3972.31420924, -3099.26024086, -94.4746658239, 186.603046395, 6683.47967299, 4717.07022071, 3475.47357524, 264.450408484,             1,             1,             1,             1,             1,             1,             1,             1, -116.450378826
        9.075, 8.28151705687, 4.30223907678, 9.73968586845, 4.29037022126, -3.41649231233, -2.22839455555, -309.666335455, -3589.15480421, -1705.30117396, -1963.15420143, -169.34380771, -33.5920842794, -6625.28701429, -4079.12871942, -2637.25843076, -60.6082346343, 184.624841629, 8006.00755812, 4918.40033167, 3417.36535466, 183.348953572,             1,             1,             1,             1,             1,             1,             1,             1, -111.082589931
          9.1, 7.42291590281, 4.13373086673, 8.78338587054, 4.13760720366, -3.31787676375, -2.36876563593, -305.869603836, -3984.75056805, -1720.75888614, -2189.10160329, -138.262571425, -31.3930395651, -7365.04860761, -4090.48883039, -2332.22617518, -47.074801564, 182.474509388, 8963.07116772,  5004.9965893, 3314.55114126, 148.914141281,             1,             1,             1,             1,             1,             1,             1,             1, -99.1382822394
